,transaction_date,owner,ticker,asset_type,type,amount,senator,lower_amt,mid_amt,upper_amt,5_day_pct_change,15_day_pct_change,30_day_pct_change
78,2019-04-05,Spouse,NVS,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001,-8000.5,-15000,-0.04726202031846404,-0.03669452272637664,-0.026245684063092002
79,2020-10-16,Child,NVDA,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001,8000.5,15000,-0.01601930503295895,0.05433861519365151,-0.029685488690695108
80,2020-10-16,Child,WDAY,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001,8000.5,15000,-0.02314228646423362,-0.01939419048781242,-0.020309451837388987
81,2020-10-16,Child,NVDA,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001,8000.5,15000,-0.01601930503295895,0.05433861519365151,-0.029685488690695108
82,2020-10-16,Child,WDAY,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001,8000.5,15000,-0.02314228646423362,-0.01939419048781242,-0.020309451837388987
83,2020-10-16,Child,NVDA,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001,8000.5,15000,-0.01601930503295895,0.05433861519365151,-0.029685488690695108
84,2020-10-16,Child,WDAY,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001,8000.5,15000,-0.02314228646423362,-0.01939419048781242,-0.020309451837388987
87,2020-10-13,Spouse,BBY,Stock,Sale,"$1,001 - $15,000",Pat Roberts,-1001,-8000.5,-15000,0.022671519549379727,0.005160313129819561,-0.03950594877856432
88,2020-10-13,Spouse,NVAX,Stock,Sale,"$1,001 - $15,000",Pat Roberts,-1001,-8000.5,-15000,-0.16132331485226115,-0.28683492274717537,-0.18715891180685246
90,2020-10-30,Spouse,IJR,Other Securities,Sale,"$1,001 - $15,000",Thomas R Carper,-1001,-8000.5,-15000,0.056789838349415055,0.16467649490640962,error: unknown exception
93,2020-09-09,Joint,CB,Stock,Sale,"$15,001 - $50,000",Sheldon Whitehouse,-15001,-32500.5,-50000,-0.029700604897935846,-0.043619635352079,0.05603762161659468
94,2020-09-30,Joint,TT,Stock,Sale,"$15,001 - $50,000",Sheldon Whitehouse,-15001,-32500.5,-50000,0.0551752622895171,0.06284534194342914,0.17905157373710262
95,2020-09-30,Self,TT,Stock,Sale,"$15,001 - $50,000",Sheldon Whitehouse,-15001,-32500.5,-50000,0.0551752622895171,0.06284534194342914,0.17905157373710262
97,2020-09-11,Spouse,AAPL,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001,-8000.5,-15000,-0.04607144931063794,0.00910713029420228,0.02714288258555348
98,2020-09-14,Child,NFLX,Stock,Sale,"$1,001 - $15,000",Ron L Wyden,-1001,-8000.5,-15000,0.02328559213558196,0.09320542085883407,0.025154285942767977
99,2020-09-14,Child,NFLX,Stock,Sale,"$1,001 - $15,000",Ron L Wyden,-1001,-8000.5,-15000,0.02328559213558196,0.09320542085883407,0.025154285942767977
100,2020-09-23,Child,NFLX,Stock,Sale,"$1,001 - $15,000",Ron L Wyden,-1001,-8000.5,-15000,0.06251463917782486,0.15052809982888213,0.05596997019897869
103,2020-09-24,Spouse,LDP,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001,8000.5,15000,0.0008536135538313599,0.014185075411728714,0.03436570903466299
104,2020-09-22,Spouse,LDP,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001,8000.5,15000,-0.03943549698649189,-0.006919011418724208,-0.01443599770231523
105,2020-09-22,Spouse,WIW,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001,8000.5,15000,-0.023580711723735073,-0.001746744197769627,-0.0043145251577219575
106,2020-09-22,Spouse,ATOAX,Other Securities,Purchase,"$15,001 - $50,000",Thomas R Carper,15001,32500.5,50000,0.0,9.916776595726579e-05,0.00019833553191453158
107,2020-09-04,Spouse,BA,Stock,Sale,"$15,001 - $50,000",Pat Roberts,-15001,-32500.5,-50000,-0.0333235711578294,-0.029055838246312443,-0.02303421438825727
108,2020-09-04,Spouse,WMT,Stock,Sale,"$1,001 - $15,000",Pat Roberts,-1001,-8000.5,-15000,error: unknown exception,error: unknown exception,error: unknown exception
109,2020-09-17,Spouse,AAPL,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,1001,8000.5,15000,-0.019213336089105262,0.04196119902676183,0.04513319964514819
110,2020-09-14,Spouse,NVDA,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001,32500.5,50000,-0.02757881189313956,0.05983790533596681,0.02089757391592331
111,2020-09-11,Spouse,AAPL,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,1001,8000.5,15000,-0.04607144931063794,0.00910713029420228,0.02714288258555348
112,2020-09-09,Spouse,AAPL,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001,32500.5,50000,-0.04423797640826264,-0.012870790559735229,-0.0038356099776149684
113,2020-09-04,Spouse,NVDA,Stock,Sale,"$15,001 - $50,000",Pat Roberts,-15001,-32500.5,-50000,0.019786178412069352,0.03267977965954232,0.06934035047963755
114,2020-09-04,Spouse,NFLX,Stock,Purchase,"$50,001 - $100,000",Pat Roberts,50001,75000.5,100000,-0.07710489093802066,-0.04922002615505237,0.02842744551336298
115,2020-09-04,Spouse,NVDA,Stock,Purchase,"$50,001 - $100,000",Pat Roberts,50001,75000.5,100000,0.019786178412069352,0.03267977965954232,0.06934035047963755
116,2020-09-04,Spouse,NFLX,Stock,Sale,"$50,001 - $100,000",Pat Roberts,-50001,-75000.5,-100000,-0.07710489093802066,-0.04922002615505237,0.02842744551336298
117,2020-09-04,Spouse,BYND,Stock,Sale,"$1,001 - $15,000",Pat Roberts,-1001,-8000.5,-15000,0.13797482930427282,0.2025115515715722,0.4635193120034898
118,2020-09-04,Spouse,NVDA,Stock,Sale,"$15,001 - $50,000",Pat Roberts,-15001,-32500.5,-50000,0.019786178412069352,0.03267977965954232,0.06934035047963755
119,2020-09-03,Spouse,AAPL,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001,32500.5,50000,-0.07346123826753946,-0.07114488836005246,-0.015387158948187343
120,2020-09-02,Spouse,AAPL,Stock,Purchase,"$50,001 - $100,000",Pat Roberts,50001,75000.5,100000,-0.13630134428743274,-0.17640790270664014,-0.08135461477265603
121,2020-09-01,Spouse,TSLA,Stock,Sale,"$50,001 - $100,000",Pat Roberts,-50001,-75000.5,-100000,-0.2289653548229852,-0.19932639695735144,-0.028944322394114826
122,2020-09-04,Spouse,NVDA,Stock,Sale,"$15,001 - $50,000",Pat Roberts,-15001,-32500.5,-50000,0.019786178412069352,0.03267977965954232,0.06934035047963755
123,2020-09-16,Spouse,W,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001,32500.5,50000,0.06603216214256642,0.14693642469813456,0.05123438138418598
124,2020-09-09,Spouse,AAPL,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001,32500.5,50000,-0.04423797640826264,-0.012870790559735229,-0.0038356099776149684
125,2020-09-09,Spouse,ZM,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001,32500.5,50000,0.04752988533645425,0.20649298784912434,0.3170537930965345
126,2020-09-04,Spouse,MSFT,Stock,Sale,"$50,001 - $100,000",Pat Roberts,-50001,-75000.5,-100000,-0.04126024747608327,-0.02245040567180771,-0.0001400271799825541
127,2020-09-03,Spouse,MSFT,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001,32500.5,50000,-0.0610676575197868,-0.04362632303624379,0.010860554301469039
128,2020-09-03,Spouse,AAPL,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001,32500.5,50000,-0.07346123826753946,-0.07114488836005246,-0.015387158948187343
140,2020-09-02,Spouse,W,Stock,Sale,"$50,001 - $100,000",Ron L Wyden,-50001,-75000.5,-100000,-0.11858368181207796,-0.054461898567297204,-0.007361485353524007
141,2020-09-02,Spouse,AAPL,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,50001,75000.5,100000,-0.13630134428743274,-0.17640790270664014,-0.08135461477265603
142,2020-09-01,Spouse,AMZN,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,15001,32500.5,50000,-0.06587656383482567,-0.14268158652607701,-0.03869834464523587
143,2020-08-27,Spouse,AAPL,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,50001,75000.5,100000,-0.03303741478237176,-0.1453483996634854,-0.0643148589195964
144,2020-08-27,Spouse,AMWD,Stock,Sale,"$1,001 - $15,000",Ron L Wyden,-1001,-8000.5,-15000,-0.04451588710177206,-0.09993123391358512,0.053694268920915146
145,2020-08-26,Spouse,IRBT,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001,8000.5,15000,0.024587984252274923,0.018179432465239405,0.13131050269089328
146,2020-08-25,Spouse,UPS,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,50001,75000.5,100000,0.02269868942774545,0.005218794068113926,0.10028926588706033
147,2020-08-25,Spouse,FDX,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,15001,32500.5,50000,0.052027484828057025,0.17127485449265378,0.25531841819217943
148,2020-08-24,Spouse,W,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,50001,75000.5,100000,-0.1226035575189534,-0.20017752562754254,-0.12497038530880178
149,2020-08-24,Spouse,SQ,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,15001,32500.5,50000,0.05118917330613511,0.01785365856600751,0.15514858747878532
150,2020-08-24,Spouse,KR,Stock,Sale,"$50,001 - $100,000",Ron L Wyden,-50001,-75000.5,-100000,-0.010538102041619635,-0.09262342431666754,-0.05851366345776387
151,2020-08-24,Spouse,CLX,Stock,Sale,"$1,001 - $15,000",Ron L Wyden,-1001,-8000.5,-15000,0.0016582448395343608,-0.060682110257472,-0.05369066021295702
152,2020-08-24,Spouse,AMWD,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001,8000.5,15000,-0.08030270589301367,-0.1043725075560196,-0.07252471694497037
153,2020-08-19,Spouse,SBUX,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001,-8000.5,-15000,0.06157427160456281,0.09339173484746227,0.11735157513362561
154,2020-08-19,Spouse,MSFT,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001,-8000.5,-15000,0.05460183046444911,-0.02064855413794384,0.013161729692676297
155,2020-08-19,Spouse,LOW,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001,-8000.5,-15000,0.07650998790810157,0.00031593712212817413,0.056166287787182585
156,2020-08-19,Spouse,IBM,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001,-8000.5,-15000,0.00266469599371848,-0.026485834423597227,-0.022206070781850617
157,2020-08-19,Spouse,DIS,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001,-8000.5,-15000,0.03451511425670964,0.042654807238209864,-0.03490646631956911
158,2020-08-19,Spouse,CMCSA,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001,-8000.5,-15000,0.02031398712565698,0.01615886345255916,0.0720221731680028
159,2020-08-19,Spouse,CSCO,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001,-8000.5,-15000,0.009075682423202794,-0.05493195077152128,-0.06477485128253413
160,2020-08-19,Spouse,AAPL,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001,-8000.5,-15000,0.09346849413004438,-0.01916466648740516,0.009355548285579033
161,2020-08-18,Spouse,VZ,Stock,Purchase,"$1,001 - $15,000","Angus S King, Jr.",1001,8000.5,15000,0.0040554406858575465,0.014531952360623868,0.005238288410157416
162,2020-08-18,Spouse,SLB,Stock,Sale,"$1,001 - $15,000","Angus S King, Jr.",-1001,-8000.5,-15000,-0.025796701490272647,-0.05244410244074634,-0.20773940125882417
163,2020-08-18,Spouse,XOM,Stock,Sale,"$1,001 - $15,000","Angus S King, Jr.",-1001,-8000.5,-15000,-0.03653075541176342,-0.10558563280086189,-0.19090266325339372
164,2020-08-18,Spouse,COP,Stock,Sale,"$1,001 - $15,000","Angus S King, Jr.",-1001,-8000.5,-15000,-0.03669739352774954,-0.14554932243364707,-0.18571785035553945
165,2020-09-02,Spouse,WFC,Stock,Purchase,"$1,001 - $15,000","A. Mitchell Mcconnell, Jr.",1001,8000.5,15000,-0.025234030852034666,-0.05087506849084317,-0.0659340856447092
167,2020-08-28,Child,TSLA,Stock,Purchase,"$1,001 - $15,000",Patrick J Toomey,1001,8000.5,15000,-0.05502843081820449,0.015157725859932117,-0.0008584189236011294
168,2020-08-27,Child,AAPL,Stock,Purchase,"$1,001 - $15,000",Patrick J Toomey,1001,8000.5,15000,-0.03303741478237176,-0.1453483996634854,-0.0643148589195964
169,2020-08-21,Spouse,WFC,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,0.04441629364470434,0.04949243454236596,0.0342640118493811
170,2020-08-21,Spouse,DIS,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,0.06355924897640156,0.029896402115540545,-0.03193659460808237
171,2020-08-21,Spouse,V,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,0.05672854616017668,0.004163953819423155,-0.0028903848009584256
172,2020-08-21,Spouse,TXN,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,0.022518395438518253,-0.012826867569051069,0.026722722906017127
173,2020-08-21,Spouse,JPM,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,0.05600076400570979,0.052918235168964656,0.027116980620317883
174,2020-08-21,Spouse,KO,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,0.05393403309043081,0.08122849464238653,0.05287058483096353
175,2020-08-21,Spouse,AAPL,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,0.003517776211890988,-0.07244513713802857,-0.06327892310304413
176,2020-08-21,Spouse,ALL,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,0.003817252564346642,0.010736359596000498,-0.002782647967315867
177,2020-08-21,Spouse,ABBV,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,-0.007273908618185628,-0.04606787051994282,-0.07305498862954997
178,2020-08-21,Spouse,KR,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",1001,8000.5,15000,-0.0169869246050653,-0.08549152058566009,-0.038429457007251956
179,2020-08-21,Spouse,CVX,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",1001,8000.5,15000,0.00646448278814624,-0.09156082172562673,-0.14551009895725137
180,2020-08-21,Spouse,BRK-B,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",1001,8000.5,15000,0.05360849813728453,0.06030955120930119,0.023767093036907393
181,2020-08-21,Self,WFC,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,0.04441629364470434,0.04949243454236596,0.0342640118493811
182,2020-08-21,Self,DIS,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,0.06355924897640156,0.029896402115540545,-0.03193659460808237
183,2020-08-21,Self,V,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,0.05672854616017668,0.004163953819423155,-0.0028903848009584256
184,2020-08-21,Self,TXN,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,0.022518395438518253,-0.012826867569051069,0.026722722906017127
185,2020-08-21,Self,RDS-B,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,0.02212702399870907,-0.062455338543136736,-0.12955037426817168
186,2020-08-21,Self,OXY,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,-0.002279629964019441,-0.2264467267678055,-0.20058559128709605
187,2020-08-21,Self,MPC,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,0.04774004014757288,-0.09548024426987574,-0.17401134989354214
188,2020-08-21,Self,JPM,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,0.05600076400570979,0.052918235168964656,0.027116980620317883
189,2020-08-21,Self,COST,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,0.010910931135383118,-0.004903923293421673,0.040538607549468766
190,2020-08-21,Self,KO,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,0.05393403309043081,0.08122849464238653,0.05287058483096353
191,2020-08-21,Self,BRK-B,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,0.05360849813728453,0.06030955120930119,0.023767093036907393
192,2020-08-21,Self,AAPL,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,0.003517776211890988,-0.07244513713802857,-0.06327892310304413
193,2020-08-21,Self,ALL,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,0.003817252564346642,0.010736359596000498,-0.002782647967315867
194,2020-08-21,Self,ABBV,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001,-8000.5,-15000,-0.007273908618185628,-0.04606787051994282,-0.07305498862954997
195,2020-08-21,Self,KR,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",1001,8000.5,15000,-0.0169869246050653,-0.08549152058566009,-0.038429457007251956
196,2020-08-21,Self,USB,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",1001,8000.5,15000,0.05651811129682603,0.07554668001943284,0.08418436025108345
197,2020-08-21,Self,JNJ,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",1001,8000.5,15000,0.01245476870351699,-0.022405097049974797,-0.02319596762321067
198,2020-08-21,Self,INTC,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",1001,8000.5,15000,0.023336061301945894,0.0026380153030306336,0.04890421742492031
199,2020-08-21,Self,GILD,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",1001,8000.5,15000,-0.018646614519119087,0.008046340391488016,-0.03358834413857137
200,2020-08-21,Self,CVS,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",1001,8000.5,15000,-0.011416946863349455,-0.09336873065186853,-0.07804184575307987
201,2020-08-21,Self,CVX,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",1001,8000.5,15000,0.00646448278814624,-0.09156082172562673,-0.14551009895725137
202,2020-08-21,Self,BAC,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",1001,8000.5,15000,0.05284222655696046,0.038005414545899896,-0.007545905386021008
205,2020-08-21,Spouse,LDP,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001,8000.5,15000,0.0025136569177943257,0.016338525968680222,-0.013455864280419552
206,2020-08-21,Spouse,GBIL,Other Securities,Sale,"$1,001 - $15,000",Thomas R Carper,-1001,-8000.5,-15000,-4.975726379853505e-05,-5.9739195739741925e-05,-5.9662997785992256e-05
207,2020-08-21,Spouse,TCEHY,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-1001,-8000.5,-15000,0.0110711230665711,-0.01567223464352684,-0.016678700376851485
208,2020-08-21,Spouse,ARE,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-1001,-8000.5,-15000,-0.0057413709587215735,-0.041068669057112345,-0.015148137953077928
209,2020-08-21,Spouse,CONE,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-1001,-8000.5,-15000,0.004258000579650527,-0.06970802442011574,-0.06549574143846823
210,2020-08-13,Spouse,GLD,Other Securities,Sale,"$1,001 - $15,000",Thomas R Carper,-1001,-8000.5,-15000,0.0009272795900693441,-0.011945684937179117,-0.04576446465854579
211,2020-08-07,Spouse,KWEB,Other Securities,Sale,"$1,001 - $15,000",Thomas R Carper,-1001,-8000.5,-15000,-0.03238623492357858,0.05711758039138917,0.0002943713083552371
212,2020-08-06,Spouse,LDP,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001,8000.5,15000,-0.008309066266903161,0.006501350370347649,0.02508308254795028
213,2020-08-06,Spouse,LUBFX,Other Securities,Sale,"$1,001 - $15,000",Thomas R Carper,-1001,-8000.5,-15000,0.0,0.0,0.0004982429728427611
214,2020-08-06,Spouse,GBIL,Other Securities,Sale,"$1,001 - $15,000",Thomas R Carper,-1001,-8000.5,-15000,0.0,0.0,-9.982428639542047e-06
215,2020-08-27,Spouse,AAPL,Stock,Sale,"$50,001 - $100,000",Pat Roberts,-50001,-75000.5,-100000,-0.03303741478237176,-0.1453483996634854,-0.0643148589195964
216,2020-08-05,Spouse,BA,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001,32500.5,50000,0.006655976992393544,-0.013656213561410849,-0.03873077832957759
217,2020-08-19,Spouse,WMT,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,1001,8000.5,15000,error: unknown exception,error: unknown exception,error: unknown exception
218,2020-08-18,Spouse,GOLD,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,1001,8000.5,15000,-0.04294270402513179,0.016827571535269478,-0.06162099903781812
219,2020-08-18,Spouse,BBY,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,1001,8000.5,15000,0.01918206278748791,-0.015110369059346462,0.012164427871173776
220,2020-08-18,Spouse,GLD,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001,32500.5,50000,-0.03698582062902735,-0.027261078880271773,-0.05877350403371107
221,2020-08-17,Spouse,NVAX,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,1001,8000.5,15000,-0.2332025778160967,-0.4514884702104836,-0.30592170130839236
222,2020-08-27,Spouse,AAPL,Stock,Sale,"$50,001 - $100,000",Pat Roberts,-50001,-75000.5,-100000,-0.03303741478237176,-0.1453483996634854,-0.0643148589195964
223,2020-08-03,Spouse,TSLA,Stock,Purchase,"$50,001 - $100,000",Pat Roberts,50001,75000.5,100000,-0.044734042902988214,0.35636362403330174,0.5143434672243266
224,2020-08-03,Spouse,AAPL,Stock,Purchase,"$50,001 - $100,000",Pat Roberts,50001,75000.5,100000,0.03665637973603516,0.15740149461535055,0.06252047839498581
225,2020-07-31,Spouse,AAPL,Stock,Sale,"$50,001 - $100,000",Pat Roberts,-50001,-75000.5,-100000,0.04755156840687035,0.1725412198158891,0.08759631034633572
226,2020-08-20,Child,NFLX,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001,8000.5,15000,0.05697936529933736,-0.03187386083898395,0.01036353429476475
227,2020-08-20,Child,NFLX,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001,8000.5,15000,0.05697936529933736,-0.03187386083898395,0.01036353429476475
228,2020-08-20,Child,NFLX,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001,8000.5,15000,0.05697936529933736,-0.03187386083898395,0.01036353429476475
229,2020-08-21,Spouse,NVDA,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,50001,75000.5,100000,0.036602605281114475,0.015185224931486616,0.07593178231940909
230,2020-08-21,Spouse,UPS,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,50001,75000.5,100000,0.020939428451836477,0.006979809483945492,0.06369867734618191
231,2020-08-21,Spouse,FDX,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,15001,32500.5,50000,0.054206842002336546,0.12602009548298732,0.2349820760388882
232,2020-08-21,Spouse,SQ,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,15001,32500.5,50000,0.005351299417175276,-0.06898782582825903,0.16647318536014183
233,2020-08-21,Spouse,T,Stock,Sale,"$50,001 - $100,000",Ron L Wyden,-50001,-75000.5,-100000,0.011788507677040896,-0.01852476039341956,-0.03435499353093636
234,2020-08-21,Spouse,XOM,Stock,Sale,"$15,001 - $50,000",Ron L Wyden,-15001,-32500.5,-50000,-0.007802986359396731,-0.10607164934326214,-0.17727373316263487
235,2020-08-19,Spouse,UPS,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,50001,75000.5,100000,-0.0026675050878101937,-0.009006732068269399,0.052251745648128865
236,2020-08-19,Spouse,NVDA,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,15001,32500.5,50000,0.052271790493989015,0.014576260015428234,0.12193222972698466
237,2020-08-19,Spouse,KR,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,15001,32500.5,50000,0.004141354476366657,-0.04086130767919876,-0.060739936262901285
238,2020-08-19,Spouse,FDX,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,15001,32500.5,50000,0.03795456514571576,0.08274936438006417,0.22573942920928577
239,2020-08-18,Spouse,LOW,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,15001,32500.5,50000,0.050725007962991606,0.010258951154015651,0.05034511145036984
240,2020-08-18,Spouse,DHI,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,15001,32500.5,50000,0.02638025096749055,-0.04718523847946225,0.028419849540198133
241,2020-08-17,Spouse,UPS,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,50001,75000.5,100000,0.006684594542914332,-0.017799852115260657,0.05785065183398666
242,2020-08-14,Spouse,UPS,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,15001,32500.5,50000,-0.004335394566464388,0.006621025808217661,0.05745921234340831
243,2020-08-14,Spouse,PSA,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,15001,32500.5,50000,0.03151219679498897,0.05942863971552026,0.11442885541922689
244,2020-08-14,Spouse,FDX,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,15001,32500.5,50000,0.009060344909165107,0.08708880493662585,0.22323936031730462
245,2020-08-11,Spouse,F,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,15001,32500.5,50000,-0.047026300372190195,-0.05532504762270956,-0.08160444689231111
246,2020-08-11,Spouse,DHI,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,50001,75000.5,100000,0.06517959934762882,0.06257239764142726,0.030851646731871275
247,2020-08-07,Spouse,AAPL,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,50001,75000.5,100000,0.03415460370990302,0.12325349215591126,-0.009292400156685745
248,2020-08-05,Spouse,WDAY,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001,8000.5,15000,-0.031197376606292487,0.16104129974127485,0.10435347777059305
249,2020-08-05,Spouse,PSA,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,15001,32500.5,50000,0.0071584538871597575,0.058587560935549135,0.1384633293017779
250,2020-08-05,Spouse,KR,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001,8000.5,15000,-0.013679047469169613,0.041896313892774345,-0.06868162784093657
251,2020-08-05,Spouse,DHI,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001,8000.5,15000,0.04919044843955122,0.09056313461230174,0.07952059469744038
252,2020-08-05,Spouse,COUP,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,15001,32500.5,50000,-0.10941953237032734,0.050294309071565915,-0.22507438140423358
253,2020-08-05,Spouse,CLX,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001,8000.5,15000,-0.043051136486366055,-0.07113343643764222,-0.1278040295530044
254,2020-08-05,Spouse,BYND,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,15001,32500.5,50000,-0.066772179119252,-0.054035765064560926,0.1848669705928216
255,2020-08-04,Spouse,PSA,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,50001,75000.5,100000,-0.011868114524999765,0.02671558756422913,0.1250578166373209
256,2020-08-04,Spouse,MTCH,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001,8000.5,15000,0.0737194415512984,0.04378543365097062,0.0067863099284615706
257,2020-08-04,Spouse,KR,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001,8000.5,15000,-0.0319300130899651,0.024827020791284196,-0.09049444937753201
